"row_id","itemid","label","abbreviation","dbsource","linksto","category","unitname","param_type","conceptid"
14786,227541,"SvO2 Calibrated","SvO2 Calibrated","metavision","datetimeevents","Hemodynamics","","Date time",NA
14788,227543,"CO (Arterial)","CO (Arterial)","metavision","chartevents","Hemodynamics","L/min","Numeric",NA
14789,227546,"SVV (Arterial)","SVV (Arterial)","metavision","chartevents","Hemodynamics","%","Numeric",NA
14790,227547,"SV (Arterial)","SV (Arterial)","metavision","chartevents","Hemodynamics","mL/beat","Numeric",NA
14791,227549,"ScvO2 (Presep)","ScvO2 (Presep)","metavision","chartevents","Hemodynamics","%","Numeric",NA
14794,227565,"Ventilator Tank #1","Ventilator Tank #1","metavision","chartevents","Respiratory","None","Numeric",NA
14795,227566,"Ventilator Tank #2","Ventilator Tank #2","metavision","chartevents","Respiratory","None","Numeric",NA
14798,227570,"Small Volume Neb Drug/Dose #1","SV Neb Drug/Dose #1","metavision","chartevents","Respiratory","","Text",NA
14799,227577,"BiPap Mode","BiPap Mode","metavision","chartevents","Respiratory","","Text",NA
14801,227579,"BiPap EPAP","BiPap EPAP","metavision","chartevents","Respiratory","cmH2O","Numeric",NA
14802,227580,"BiPap IPAP","BiPap IPAP","metavision","chartevents","Respiratory","cmH2O","Numeric",NA
14803,227581,"BiPap bpm (S/T -Back up)","BiPap bpm (S/T -Back up)","metavision","chartevents","Respiratory","bpm","Numeric",NA
14804,227582,"BiPap O2 Flow","BiPap O2 Flow","metavision","chartevents","Respiratory","L/min","Numeric",NA
14805,227583,"Autoset/CPAP","Autoset/CPAP","metavision","chartevents","Respiratory","","Text",NA
14806,227584,"GU Catheter D/C Date","GU Catheter D/C Date","metavision","datetimeevents","GI/GU","","Date time",NA
14807,227585,"GI Guaiac","GI Guaiac","metavision","chartevents","GI/GU","","Text",NA
14808,227586,"GI pH","GI pH","metavision","chartevents","GI/GU","None","Numeric",NA
14809,227588,"GI #1 Tube Place Method","GI #1 Tube Place Method","metavision","chartevents","GI/GU","","Text",NA
14811,227590,"GI #3 Tube Place Method","GI #3 Tube Place Method","metavision","chartevents","GI/GU","","Text",NA
14812,227591,"Neuro Drain Landmark","Neuro Drain Landmark","metavision","chartevents","Neurological","","Text",NA
14813,227594,"Impaired Skin Cleanse #9","Site Cleanse #9","metavision","chartevents","Skin - Impairment","","Text",NA
14814,227595,"Impaired Skin Cleanse #10","Site Cleanse #10","metavision","chartevents","Skin - Impairment","","Text",NA
14816,227597,"Impaired Skin Depth #10","Site Depth #10","metavision","chartevents","Skin - Impairment","cm","Numeric",NA
14817,227598,"Impaired Skin Drainage #9","Site Drainage #9","metavision","chartevents","Skin - Impairment","","Text",NA
14820,227459,"Procan Napa","Procan Napa","metavision","chartevents","Labs","None","Numeric with tag",NA
14822,227461,"Phenytoin (Dilantin)","Phenytoin (Dilantin)","metavision","chartevents","Labs","None","Numeric with tag",NA
14824,227463,"Cortisol","Cortisol","metavision","chartevents","Labs","None","Numeric with tag",NA
14825,227464,"Potassium (whole blood)","Potassium (whole blood)","metavision","chartevents","Labs","None","Numeric with tag",NA
14826,227465,"Prothrombin time","PT","metavision","chartevents","Labs","None","Numeric with tag",NA
14827,227466,"PTT","PTT","metavision","chartevents","Labs","None","Numeric with tag",NA
14829,227468,"Fibrinogen","Fibrinogen","metavision","chartevents","Labs","None","Numeric with tag",NA
14830,227469,"Thrombin","Thrombin","metavision","chartevents","Labs","None","Numeric with tag",NA
14832,227471,"Specific Gravity (urine)","Specific Gravity (urine)","metavision","chartevents","Labs","None","Numeric with tag",NA
14834,227473,"Incision Site #2","Incision Site #2","metavision","chartevents","Skin - Incisions","","Text",NA
14835,227474,"Incision Site #3","Incision Site #3","metavision","chartevents","Skin - Incisions","","Text",NA
14836,227475,"Incision Site #4","Incision Site #4","metavision","chartevents","Skin - Incisions","","Text",NA
14837,227476,"Incision Site #5","Incision Site #5","metavision","chartevents","Skin - Incisions","","Text",NA
14838,227477,"Incision Site #6","Incision Site #6","metavision","chartevents","Skin - Incisions","","Text",NA
14839,227485,"Print Job","Print Job","metavision","chartevents","General","","Text",NA
14840,227486,"Printer","Printer","metavision","chartevents","General","","Text",NA
14842,227488,"GU Irrigant Volume In","GU Irrigant Volume In","metavision","outputevents","Output","mL","Numeric",NA
14843,227489,"GU Irrigant/Urine Volume Out","GU Irrigant/Urine Volume Out","metavision","outputevents","Output","mL","Numeric",NA
14844,227510,"TF Residual","TF Residual","metavision","outputevents","Output","mL","Numeric",NA
14847,227517,"Humidification","Humidification","metavision","chartevents","Respiratory","","Text",NA
14849,227519,"Urine output_ApacheIV","Urine output","metavision","chartevents","Scores - APACHE IV (2)","None","Numeric",NA
14850,227520,"Methadone Hydrochloride","Methadone Hydrochloride","metavision","inputevents_mv","Medications","mg","Solution",NA
14853,227523,"Magnesium Sulfate (Bolus)","Magnesium Sulfate (Bolus)","metavision","inputevents_mv","Medications","mL","Solution",NA
14854,227524,"Magnesium Sulfate (OB-GYN)","Magnesium Sulfate (OB-GYN)","metavision","inputevents_mv","Medications","grams","Solution",NA
14856,227341,"History of falling (within 3 mnths)","History of falling (within 3 mnths)*","metavision","chartevents","Restraint/Support Systems","","Text",NA
14859,227344,"IV/Saline lock","IV/Saline lock","metavision","chartevents","Restraint/Support Systems","","Text",NA
14862,227348,"Low risk (25-50) interventions","Low risk (25-50) interventions","metavision","chartevents","Restraint/Support Systems","","Checkbox",NA
14863,227349,"High risk (>51) interventions","High risk (>51) interventions","metavision","chartevents","Restraint/Support Systems","","Checkbox",NA
14864,227350,"Cordis/Introducer Dressing Occlusive","Cordis/Introducer Dressing Occlusive","metavision","chartevents","Access Lines - Invasive","","Checkbox",NA
14865,227351,"PA Catheter Dressing Occlusive","PA Catheter Dressing Occlusive","metavision","chartevents","Access Lines - Invasive","","Checkbox",NA
14868,227354,"Triple Introducer Dressing Occlusive","Triple Introducer Dressing Occlusive","metavision","chartevents","Access Lines - Invasive","","Checkbox",NA
14869,227355,"IABP Dressing Occlusive","IABP Dressing Occlusive","metavision","chartevents","Access Lines - Invasive","","Checkbox",NA
14871,227357,"Dialysis Catheter Dressing Occlusive","Dialysis Catheter Dressing Occlusive","metavision","chartevents","Access Lines - Invasive","","Checkbox",NA
14873,227359,"Tunneled (Hickman) Dressing Occlusive","Tunneled (Hickman) Dressing Occlusive","metavision","chartevents","Access Lines - Invasive","","Checkbox",NA
14874,227360,"Indwelling Port (PortaCath) Dressing Occlusive","Indwelling Port (PortaCath) Dressing Occlusive","metavision","chartevents","Access Lines - Invasive","","Checkbox",NA
14875,227361,"Indwelling (PortaCath) Dressing Change","Indwelling (PortaCath) Dressing Change","metavision","datetimeevents","Access Lines - Invasive","","Date time",NA
14878,227364,"RIC Dressing Occlusive","RIC Dressing Occlusive","metavision","chartevents","Access Lines - Peripheral","","Checkbox",NA
14879,227365,"14 Gauge Dressing Occlusive","14 Gauge Dressing Occlusive","metavision","chartevents","Access Lines - Peripheral","","Checkbox",NA
14881,227367,"18 Gauge Dressing Occlusive","18 Gauge Dressing Occlusive","metavision","chartevents","Access Lines - Peripheral","","Checkbox",NA
14883,227751,"CCO PAC Placement Confirmed by X-ray","CCO PAC Placement Confirmed by X-ray","metavision","chartevents","Access Lines - Invasive","","Text",NA
14885,227753,"Dialysis Catheter Placement Confirmed by X-ray","Dialysis Catheter Placement Confirmed by X-ray","metavision","chartevents","Access Lines - Invasive","","Text",NA
14886,227754,"IABP Placement Confirmed by X-ray","IABP Placement Confirmed by X-ray","metavision","chartevents","Access Lines - Invasive","","Text",NA
14887,227755,"Midline Placement Confirmed by X-ray","Midline Placement Confirmed by X-ray","metavision","chartevents","Access Lines - Invasive","","Text",NA
14888,227756,"Multi Lumen Placement Confirmed by X-ray","Multi Lumen Placement Confirmed by X-ray","metavision","chartevents","Access Lines - Invasive","","Text",NA
14890,227758,"Pheresis Catheter Placement Confirmed by X-ray","Pheresis Catheter Placement Confirmed by X-ray","metavision","chartevents","Access Lines - Invasive","","Text",NA
14891,227759,"PICC Line Placement Confirmed by X-ray","PICC Line Placement Confirmed by X-ray","metavision","chartevents","Access Lines - Invasive","","Text",NA
14892,227760,"Presep Catheter Placement Confirmed by X-ray","Presep Catheter Placement Confirmed by X-ray","metavision","chartevents","Access Lines - Invasive","","Text",NA
14893,227761,"Sheath Placement Confirmed by X-ray","Sheath Placement Confirmed by X-ray","metavision","chartevents","Access Lines - Invasive","","Text",NA
14895,227763,"Triple Introducer Placement Confirmed by X-ray","Triple Introducer Placement Confirmed by X-ray","metavision","chartevents","Access Lines - Invasive","","Text",NA
14896,227764,"Tunneled (Hickman) Placement Confirmed by X-ray","Tunneled (Hickman) Placement Confirmed by X-ray","metavision","chartevents","Access Lines - Invasive","","Text",NA
14897,227771,"Traction/Immobile #1","Traction/Immobile #1","metavision","chartevents","Treatments","","Text",NA
14898,227772,"Traction/Immobile #2","Traction/Immobile #2","metavision","chartevents","Treatments","","Text",NA
14899,227773,"Traction/Immobile #3","Traction/Immobile #3","metavision","chartevents","Treatments","","Text",NA
14902,227776,"Skeletal Traction #2 - Pounds","Skeletal Traction #2 - Pounds","metavision","chartevents","Treatments","lbs","Numeric",NA
14903,227777,"Skeletal Traction #3 - Pounds","Skeletal Traction #3 - Pounds","metavision","chartevents","Treatments","lbs","Numeric",NA
14904,227778,"Skeletal Traction #4 - Pounds","Skeletal Traction #4 - Pounds","metavision","chartevents","Treatments","lbs","Numeric",NA
14905,227780,"Impaired Skin  - Dressing Status #1","Impaired Skin  - Dressing Status #1","metavision","chartevents","Skin - Impairment","","Text",NA
14907,227782,"Impaired Skin  - Dressing Status #3","Impaired Skin  - Dressing Status #3","metavision","chartevents","Skin - Impairment","","Text",NA
14908,227783,"Impaired Skin - Dressing Status  #4","Impaired Skin  - Dressing Status  #4","metavision","chartevents","Skin - Impairment","","Text",NA
14909,227784,"Impaired Skin  - Dressing Status #5","Impaired Skin  - Dressing Status #5","metavision","chartevents","Skin - Impairment","","Text",NA
14911,227786,"Impaired Skin  - Dressing Status #7","Impaired Skin  - Dressing Status #7","metavision","chartevents","Skin - Impairment","","Text",NA
14912,227787,"Impaired Skin  - Dressing Status  #8","Impaired Skin - Dressing Status  #8","metavision","chartevents","Skin - Impairment","","Text",NA
14913,227788,"Impaired Skin  - Dressing Status #9","Impaired Skin  - Dressing Status #9","metavision","chartevents","Skin - Impairment","","Text",NA
14915,227790,"Impaired Skin  - Dressing Change #1","Impaired Skin  - Dressing Change #1","metavision","datetimeevents","Skin - Impairment","","Date time",NA
14917,227792,"Impaired Skin  - Dressing Change #3","Impaired Skin  - Dressing Change #3","metavision","datetimeevents","Skin - Impairment","","Date time",NA
14919,227794,"Impaired Skin  - Dressing Change #5","Impaired Skin  - Dressing Change #5","metavision","datetimeevents","Skin - Impairment","","Date time",NA
14920,227795,"Impaired Skin  - Dressing Change #6","Impaired Skin  - Dressing Change #6","metavision","datetimeevents","Skin - Impairment","","Date time",NA
14921,227796,"Impaired Skin  - Dressing Change #7","Impaired Skin  - Dressing Change #7","metavision","datetimeevents","Skin - Impairment","","Date time",NA
14922,227797,"Impaired Skin  - Dressing Change #8","Impaired Skin  - Dressing Change #8","metavision","datetimeevents","Skin - Impairment","","Date time",NA
14924,227800,"Impaired Skin  - Dressing Change #10","Impaired Skin  - Dressing Change #10","metavision","datetimeevents","Skin - Impairment","","Date time",NA
14925,227801,"Stool Guaiac QC","Stool Guaiac QC","metavision","chartevents","GI/GU","","Checkbox",NA
14928,227806,"ScvO2 (Presep) SQI","ScvO2 (Presep) SQI","metavision","chartevents","Hemodynamics","","Text",NA
14929,227807,"In-line Suction Catheter Changed","In-line Suction Changed","metavision","chartevents","Respiratory","","Checkbox",NA
14930,227808,"Heliox","Heliox","metavision","chartevents","Respiratory","","Text",NA
14931,227809,"ETT Position Change","ETT Position Change","metavision","chartevents","Respiratory","","Checkbox",NA
14933,227812,"Medication Infusion Rate - Adjunctive Pain Management","Medication Infusion Rate","metavision","chartevents","Pain/Sedation","None","Numeric",NA
14934,227813,"Medication Bolus - Adjunctive Pain Management","Medication Bolus","metavision","chartevents","Pain/Sedation","","Checkbox",NA
14936,227817,"Referral Date","Referral Date","metavision","datetimeevents","OT Notes","","Date time",NA
14937,227830,"Self Feeding","Self Feeding","metavision","chartevents","OT Notes","","Text",NA
14938,227831,"Grooming","Grooming","metavision","chartevents","OT Notes","","Text",NA
14940,227834,"LE Bathing","LE Bathing","metavision","chartevents","OT Notes","","Text",NA
14941,227835,"UE Dressing","UE Dressing","metavision","chartevents","OT Notes","","Text",NA
14943,227837,"Toileting","Toileting","metavision","chartevents","OT Notes","","Text",NA
14944,227839,"Home Management","Home Management","metavision","chartevents","OT Notes","","Text",NA
14945,227840,"Money Management","Money Management","metavision","chartevents","OT Notes","","Text",NA
14946,227841,"Community Integration","Community Integration","metavision","chartevents","OT Notes","","Text",NA
14948,227601,"Impaired Skin Drainage Amount #10","Site Drainage Amount #10","metavision","chartevents","Skin - Impairment","","Text",NA
14949,227602,"Impaired Skin Length #9","Site Length #9","metavision","chartevents","Skin - Impairment","cm","Numeric",NA
14950,227603,"Impaired Skin Length #10","Site Length #10","metavision","chartevents","Skin - Impairment","cm","Numeric",NA
14952,227605,"Impaired Skin Odor #10","Odor #10","metavision","chartevents","Skin - Impairment","","Checkbox",NA
14955,227608,"Impaired Skin Treatment #9","Site Treatment #9","metavision","chartevents","Skin - Impairment","","Text",NA
14957,227612,"Impaired Skin Type #9","Type #9","metavision","chartevents","Skin - Impairment","","Text",NA
14958,227613,"Impaired Skin Type #10","Type #10","metavision","chartevents","Skin - Impairment","","Text",NA
14959,227614,"Impaired Skin Width #9","Site Width #9","metavision","chartevents","Skin - Impairment","cm","Numeric",NA
14962,227617,"Impaired Skin Wound Base #10","Site/Wound Base #10","metavision","chartevents","Skin - Impairment","","Text",NA
14963,227618,"Pressure Ulcer Stage #9","Pressure Ulcer Stage #9","metavision","chartevents","Skin - Impairment","","Text",NA
14964,227619,"Pressure Ulcer Stage #10","Pressure Ulcer Stage #10","metavision","chartevents","Skin - Impairment","","Text",NA
14965,227620,"Surrounding Tissue #9","Surrounding Tissue #9","metavision","chartevents","Skin - Impairment","","Text",NA
14967,227622,"Tunneling Present #9","Tunneling Present #9","metavision","chartevents","Skin - Impairment","","Text",NA
14968,227623,"Tunneling Present #10","Tunneling Present #10","metavision","chartevents","Skin - Impairment","","Text",NA
14969,227624,"Undermining Present #9","Undermining Present #9","metavision","chartevents","Skin - Impairment","","Text",NA
14970,227625,"Undermining Present #10","Undermining Present #10","metavision","chartevents","Skin - Impairment","","Text",NA
14971,227626,"Seizure Pads","Seizure Pads","metavision","chartevents","Treatments","","Text",NA
14972,227627,"Arctic Sun/Alsius Set Temp","Arctic Sun/Alsius Set Temp","metavision","chartevents","Treatments","?C","Numeric",NA
14973,227628,"Arctic Sun Water Temp","Arctic Sun Water Temp","metavision","chartevents","Treatments","?C","Numeric",NA
14977,227632,"Arctic Sun/Alsius Temp #1 C","Arctic Sun/Alsius Temp #1 C","metavision","chartevents","Routine Vital Signs","?C","Numeric",NA
14978,227634,"Arctic Sun/Alsius Temp #2 C","Arctic Sun/Alsius Temp #2 C","metavision","chartevents","Routine Vital Signs","?C","Numeric",NA
14979,227636,"Knee Location - CPM","Knee Location - CPM","metavision","chartevents","Treatments","","Text",NA
14980,227638,"Medication Added #2 (Peritoneal Dialysis)","Medication Added #2 (PD)","metavision","chartevents","Dialysis","","Text",NA
14982,227640,"Medication Added Units #2 (Peritoneal Dialysis)","Medication Added Units #2 (PD)","metavision","chartevents","Dialysis","","Text",NA
14985,227644,"Breast Feeding - R","Breast Feeding - R","metavision","chartevents","OB-GYN","","Text",NA
14986,227645,"Breast Feed - L (Minutes)","Breast Feed - L (Minutes)","metavision","chartevents","OB-GYN","min","Numeric",NA
14987,227646,"Breast Feed - R (Minutes)","Breast Feed - R (Minutes)","metavision","chartevents","OB-GYN","min","Numeric",NA
14989,227648,"Clots","Clots","metavision","chartevents","OB-GYN","","Text",NA
14990,227649,"Fundus Character","Fundus Character","metavision","chartevents","OB-GYN","","Text",NA
14991,227650,"Fundus Location (Breadth)","Fundus Location (Breadth)","metavision","chartevents","OB-GYN","","Text",NA
14992,227651,"Lochia Character","Lochia Character","metavision","chartevents","OB-GYN","","Text",NA
14993,227652,"Lochia Estimate","Lochia Estimate","metavision","chartevents","OB-GYN","","Text",NA
14996,227655,"Reflexes UE","Reflexes UE","metavision","chartevents","OB-GYN","","Text",NA
14997,227662,"Patient/Family Informed_V2","Patient/Family Informed_V2","metavision","chartevents","Restraint/Support Systems","","Text",NA
14998,227663,"Immobilizer","Immobilizer","metavision","chartevents","Restraint/Support Systems","","Text",NA
14999,227664,"Immobilizer Device","Immobilizer Device","metavision","chartevents","Restraint/Support Systems","","Text",NA
15001,227666,"Immobilizer Location","Immobilizer Location","metavision","chartevents","Restraint/Support Systems","","Text",NA
15002,227667,"Reason for Immobilizer","Reason for Immobilizer","metavision","chartevents","Restraint/Support Systems","","Text",NA
15004,227669,"Side Rails (Restraint)","Side Rails (Restraint)","metavision","chartevents","Restraint/Support Systems","","Text",NA
15005,227670,"Violent Restraints","Violent Restraints","metavision","chartevents","Restraint/Support Systems","","Text",NA
15006,227671,"Non-Violent Restraints","Non-Violent Restraints","metavision","chartevents","Restraint/Support Systems","","Text",NA
15007,227672,"Violent Restraints Ordered","Violent Restraints Ordered","metavision","chartevents","Restraint/Support Systems","","Text",NA
15009,227674,"Face to Face Eval (Non-Violent)","Face to Face Eval (Non-Violent)","metavision","chartevents","Restraint/Support Systems","","Text",NA
15010,227675,"Face to Face Eval (Violent)","Face to Face Eval (Violent)","metavision","chartevents","Restraint/Support Systems","","Text",NA
15011,227676,"Reason for Restraints (Non-Violent)","Reason for Restraints (Non-Violent)","metavision","chartevents","Restraint/Support Systems","","Text",NA
15012,227677,"Reason for Restraint/Seclusion (Violent)","Reason for Restraint/Seclusion (Violent)","metavision","chartevents","Restraint/Support Systems","","Text",NA
15013,227678,"Restraint Device (Non-Violent)","Restraint Device (Non-Violent)","metavision","chartevents","Restraint/Support Systems","","Text",NA
15014,227679,"Restraint Device (Violent)","Restraint Device (Violent)","metavision","chartevents","Restraint/Support Systems","","Text",NA
15015,227680,"Restraint Location_V2","Restraint Location_V2","metavision","chartevents","Restraint/Support Systems","","Text",NA
15016,227681,"Less Restrictive Measures_V1","Less Restrictive Measures","metavision","chartevents","Restraint/Support Systems","","Text",NA
15017,227682,"Restraints Evaluated_V2","Restraints Evaluated_V2_","metavision","chartevents","Restraint/Support Systems","","Text",NA
15018,227683,"Restraint/Seclusion Observer Sheet","Restraint/Seclusion Observer Sheet","metavision","chartevents","Restraint/Support Systems","","Text",NA
15019,227684,"Safety Measures","Safety Measures","metavision","chartevents","Restraint/Support Systems","","Text",NA
15021,227686,"Central Venous O2% Sat","Central Venous O2% Sat","metavision","chartevents","Labs","%","Numeric",NA
15022,227687,"Tobacco Use History","Tobacco Use History","metavision","chartevents","Adm History/FHPA","","Text",NA
15024,227689,"Dilantin","Dilantin","metavision","inputevents_mv","Medications","mg","Solution",NA
15025,227690,"Fosphenytoin","Fosphenytoin","metavision","inputevents_mv","Medications","mg","Solution",NA
15026,227691,"Keflex","Keflex","metavision","inputevents_mv","Antibiotics","dose","Solution",NA
15027,227692,"Isuprel","Isuprel","metavision","inputevents_mv","Medications","mg","Solution",NA
15029,227695,"Fibersource HN (Full)","Fibersource HN (Full)","metavision","inputevents_mv","Nutrition - Enteral","mL","Solution",NA
15030,227696,"Fibersource HN (3/4)","Fibersource HN (3/4)","metavision","inputevents_mv","Nutrition - Enteral","mL","Solution",NA
15031,227697,"Fibersource HN (2/3)","Fibersource HN (2/3)","metavision","inputevents_mv","Nutrition - Enteral","mL","Solution",NA
15032,227698,"Fibersource HN (1/2)","Fibersource HN (1/2)","metavision","inputevents_mv","Nutrition - Enteral","mL","Solution",NA
15033,227699,"Fibersource HN (1/4)","Fibersource HN (1/4)","metavision","inputevents_mv","Nutrition - Enteral","mL","Solution",NA
15037,227712,"Chest Tube Removed","Chest Tube Removed","metavision","procedureevents_mv","4-Procedures","None","Process",NA
15040,227715,"TLS Clearance","TLS Clearance","metavision","procedureevents_mv","3-Significant Events","None","Process",NA
15042,227717,"Cerebral Perfusion Pressure Alarm - Low","CPP Alarm - Low","metavision","chartevents","Alarms","mmHg","Numeric",NA
15043,227719,"AVA Line","AVA Line","metavision","procedureevents_mv","Access Lines - Invasive","None","Process",NA
15044,227720,"AVA Cap Change","AVA Cap Change","metavision","datetimeevents","Access Lines - Invasive","","Date time",NA
15045,227721,"AVA Change over Wire Date","AVA Change over Wire Date","metavision","datetimeevents","Access Lines - Invasive","","Date time",NA
15046,227722,"AVA Dressing Change","AVA Dressing Change","metavision","datetimeevents","Access Lines - Invasive","","Date time",NA
15047,227723,"AVA Dressing Occlusive","AVA Dressing Occlusive","metavision","chartevents","Access Lines - Invasive","","Checkbox",NA
15048,227724,"AVA Insertion Date","AVA Insertion Date","metavision","datetimeevents","Access Lines - Invasive","","Date time",NA
15049,227725,"AVA Line Discontinued","AVA Line Discontinued","metavision","chartevents","Access Lines - Invasive","","Text",NA
15051,227727,"AVA Line placed in outside facility","AVA Line placed in outside facility","metavision","chartevents","Access Lines - Invasive","","Checkbox",NA
15052,227728,"AVA Line Site Appear","AVA Line Site Appear","metavision","chartevents","Access Lines - Invasive","","Text",NA
15054,227730,"AVA Waveform Appearance","AVA Waveform Appearance","metavision","chartevents","Access Lines - Invasive","","Text",NA
15056,227732,"AVA Line Placement Confirmed by X-ray","AVA Line Placement Confirmed by X-ray","metavision","chartevents","Access Lines - Invasive","","Text",NA
15057,227872,"Recovery RR - Aerobic Capacity","Recovery RR - Aerobic Capacity","metavision","chartevents","OT Notes","None","Numeric",NA
15058,227873,"Recovery O2 Sat - Aerobic Capacity","Recovery O2 Sat - Aerobic Capacity","metavision","chartevents","OT Notes","%","Numeric",NA
15059,227881,"Pain (0-10)","Pain (0-10)","metavision","chartevents","OT Notes","","Text",NA
15061,227963,"Restraints Ordered (Violent)","Restraints Ordered (Violent)","metavision","chartevents","Restraint/Support Systems","","Text",NA
15062,227964,"Reason for Restraint (Violent)","Reason for Restraint (Violent)","metavision","chartevents","Restraint/Support Systems","","Text",NA
15064,227966,"Face to Face Eval (Violent)","Face to Face Eval (Violent)","metavision","chartevents","Restraint/Support Systems","","Text",NA
15065,227967,"Restraint/Seclusion Observer Sheet","Restraint/Seclusion Observer Sheet","metavision","chartevents","Restraint/Support Systems","","Text",NA
15067,227969,"Safety Measures_U_1","Safety Measures_U_1","metavision","chartevents","Restraint/Support Systems","","Text",NA
15069,227973,"NovaSource Renal (1/2)","NovaSource Renal (1/2)","metavision","inputevents_mv","Nutrition - Enteral","mL","Solution",NA
15070,227974,"NovaSource Renal (3/4)","NovaSource Renal (3/4)","metavision","inputevents_mv","Nutrition - Enteral","mL","Solution",NA
15071,227975,"NovaSource Renal (Full)","NovaSource Renal (Full)","metavision","inputevents_mv","Nutrition - Enteral","mL","Solution",NA
15072,227976,"Boost Glucose Control (1/4)","Boost Glucose Control (1/4)","metavision","inputevents_mv","Nutrition - Enteral","mL","Solution",NA
15073,227977,"Boost Glucose Control (1/2)","Boost Glucose Control (1/2)","metavision","inputevents_mv","Nutrition - Enteral","mL","Solution",NA
15074,227978,"Boost Glucose Control (3/4)","Boost Glucose Control (3/4)","metavision","inputevents_mv","Nutrition - Enteral","mL","Solution",NA
15075,227979,"Boost Glucose Control (Full)","Boost Glucose Control (Full)","metavision","inputevents_mv","Nutrition - Enteral","mL","Solution",NA
15077,227981,"Neuro Drain #2 Type","Neuro Drain #2 Type","metavision","chartevents","Neurological","","Text",NA
15078,227982,"Neuro Drain #2 Status","Neuro Drain #2 Status","metavision","chartevents","Neurological","","Text",NA
15080,227984,"Neuro Drain #2 Level","Neuro Drain #2 Level","metavision","chartevents","Neurological","","Text",NA
15081,227985,"Neuro Drain #1 Landmark","Neuro Drain #1 Landmark","metavision","chartevents","Neurological","","Text",NA
15082,227986,"Neuro Drain #2 Landmark","Neuro Drain #2 Landmark","metavision","chartevents","Neurological","","Text",NA
15083,227988,"Pronator drift present","Pronator drift present","metavision","chartevents","Neurological","","Text",NA
15084,227989,"Intra Cranial Pressure #2","IC2","metavision","chartevents","Hemodynamics","mmHg","Numeric",NA
15085,227990,"Intra Cranial Pressure #2 Alarm - High","IC2 Alarm - High","metavision","chartevents","Alarms","mmHg","Numeric",NA
15086,227991,"Intra Cranial Pressure #2 Alarm - Low","IC2 Alarm - Low","metavision","chartevents","Alarms","mmHg","Numeric",NA
15090,228006,"Post Filter Replacement Rate","Post Filter Replacement Rate","metavision","chartevents","Dialysis","ml/hr","Numeric",NA
15091,228007,"14 G Phlebitis Scale","14 G Phlebitis Scale","metavision","chartevents","Access Lines - Peripheral","","Text",NA
15095,228011,"18 G Phlebitis Scale","18 G Phlebitis Scale","metavision","chartevents","Access Lines - Peripheral","","Text",NA
15096,228012,"18 G Infiltration Scale","18 G Infiltration Scale","metavision","chartevents","Access Lines - Peripheral","","Text",NA
15098,228014,"20 G Infiltration Scale","20 G Infiltration Scale","metavision","chartevents","Access Lines - Peripheral","","Text",NA
15100,228016,"22 G Infiltration Scale","22 G Infiltration Scale","metavision","chartevents","Access Lines - Peripheral","","Text",NA
15101,228017,"RIC Phlebitis Scale","RIC Phlebitis Scale","metavision","chartevents","Access Lines - Peripheral","","Text",NA
15104,228020,"Hand cleansing prior to procedure (A-Line)","Hand cleansing prior to procedure (A-Line)","metavision","chartevents","Arterial Line Insertion","","Text",NA
15105,228021,"Site cleaned with ChloraPrep(TM) (A-Line)","Site cleaned with ChloraPrep(TM) (A-Line)","metavision","chartevents","Arterial Line Insertion","","Text",NA
15106,228022,"Replaced previous Arterial line over wire","Replaced previous Arterial line over wire","metavision","chartevents","Arterial Line Insertion","","Text",NA
15108,228024,"Sterile field maintained throughout procedure (A-Line)","Sterile field maintained (A-Line)","metavision","chartevents","Arterial Line Insertion","","Text",NA
15109,228025,"Transparent dressing applied and dated (A-Line)_New","Transparent dressing applied and dated (A-Line)New","metavision","chartevents","Arterial Line Insertion","","Text",NA
15110,228026,"Arterial Line ordered on POE","Arterial Line ordered on POE","metavision","chartevents","Arterial Line Insertion","","Text",NA
15111,228027,"The Attending /Supervisor is the Clinician Operator (Aline)","The Attending/Supervisor (A-Line)","metavision","chartevents","Arterial Line Insertion","","Checkbox",NA
15113,228030,"Is alternative vascular access present (CVL)","Is alternative vascular access present (CVL)","metavision","chartevents","CVL Insertion","","Text",NA
15115,228032,"Hand cleansing prior to procedure (CVL)","Hand cleansing prior to procedure (CVL)","metavision","chartevents","CVL Insertion","","Text",NA
15116,228033,"Site cleaned with ChloraPrep(TM) (CVL)","Site cleaned with ChloraPrep(TM) (CVL)","metavision","chartevents","CVL Insertion","","Text",NA
15117,228034,"Sterile field maintained throughout procedure (CVL)","Sterile field throughout procedure (CVL)","metavision","chartevents","CVL Insertion","","Text",NA
15119,228036,"Central Line ordered on POE","Central Line ordered on POE","metavision","chartevents","CVL Insertion","","Text",NA
15120,228037,"Follow-up chest X-RAY ordered (CVL)","Follow-up chest X-RAY ordered (CVL)","metavision","chartevents","CVL Insertion","","Text",NA
15121,228038,"Immediate complications (CVL)","Immediate complications (CVL)","metavision","chartevents","CVL Insertion","","Text",NA
15123,228040,"I was present during the above procedure and agree with the checklist (CVL)","I was present during the above procedure (CVL)","metavision","chartevents","CVL Insertion","","Checkbox",NA
15124,228041,"Insertion kit used (PICC Line)","Insertion kit used (PICC Line)","metavision","chartevents","PICC Line Insertion","","Text",NA
