"row_id","cgid","label","description"
5129,19065,"RN",""
5130,19066,"NP",""
5131,19067,"RN",""
5133,19069,"CoWork",""
5135,19071,"RN",""
5137,19073,"RO","Read Only"
5140,19076,"RO","Read Only"
5141,19077,"MD",""
5143,19079,"RN","RN"
5144,19080,"RO","Read Only"
5146,19082,"RO","Read Only"
5147,19083,"PCT","PCT/NA"
5148,19084,"RO","Read Only"
5149,19085,"RN","RN"
5150,19086,"RO","Read Only"
5152,19088,"RO","Read Only"
5153,19089,"RN",""
5154,19090,"RN",""
5155,19091,"RN",""
5157,19093,"Res","Resident/Fellow/PA/NP"
5159,19095,"MD",""
5161,19097,"RO","Read Only"
5163,19099,"MDs","Resident/Fellow/PA/NP"
5164,19100,"Res","Resident/Fellow/PA/NP"
5166,19102,"RRTs",""
5168,19104,"RO","Read Only"
5170,19106,"MD",""
5171,19107,"RN","RN"
5172,19108,"Rehab","Rehabilitation"
5174,19110,"MD","Resident/Fellow/PA/NP"
5175,19111,"Res","Resident/Fellow/PA/NP"
5177,19113,"RO","Read Only"
4718,19117,"RO","Read Only"
4719,19118,"RN",""
4721,19120,"RO","Read Only"
4722,19121,"RN",""
4724,19123,"UCO","UCO"
4726,19125,"MD",""
4727,19126,"CM","Case Manager"
4729,19128,"RO","Read Only"
4730,19129,"RO","Read Only"
4731,19130,"Res","Resident/Fellow/PA/NP"
4734,19133,"Res","Resident/Fellow/PA/NP"
4735,19134,"RO","Read Only"
4736,19135,"MS",""
4740,19139,"RD","Dietitian"
4742,19141,"RN","RN"
4743,19142,"CoWker",""
4744,19143,"MD",""
4745,19144,"RO","Read Only"
4747,19146,"RN","RN"
4748,19147,"MD",""
4749,19148,"PS",""
4750,19149,"PCA",""
4751,19150,"RN",""
4755,19154,"MD",""
4757,19156,"NP","Resident/Fellow/PA/NP"
4758,19157,"NNP",""
4762,19161,"Res","Resident/Fellow/PA/NP"
4763,19162,"RO","Read Only"
4764,19163,"UCO","UCO"
4765,19164,"Rehab","Rehabilitation"
4767,19166,"Res","Resident/Fellow/PA/NP"
4768,19167,"RPH","Pharmacist"
4769,19168,"Res","Resident/Fellow/PA/NP"
4771,19170,"RO","Read Only"
4772,19171,"MD","Attending"
4773,19172,"Res","Resident/Fellow/PA/NP"
4774,19173,"RO","Read Only"
4775,19174,"RN","RN"
4776,19175,"Res","Resident/Fellow/PA/NP"
4777,19176,"RO","Read Only"
4778,19177,"",""
4779,19178,"MD","Resident/Fellow/PA/NP"
4782,19181,"CM","Case Manager"
4783,19182,"Res","Resident/Fellow/PA/NP"
4784,19183,"Res","Resident/Fellow/PA/NP"
5181,19184,"Res","Resident/Fellow/PA/NP"
5182,19185,"Res","Resident/Fellow/PA/NP"
5183,19186,"Res","Resident/Fellow/PA/NP"
5184,19187,"RN","RN"
5186,19189,"Res","Resident/Fellow/PA/NP"
5187,19190,"Res","Resident/Fellow/PA/NP"
5188,19191,"Res","Resident/Fellow/PA/NP"
5189,19192,"MD","Attending"
5191,19194,"Res","Resident/Fellow/PA/NP"
5192,19195,"MD","Attending"
5193,19196,"Rehab","Rehabilitation"
5195,19198,"Res","Resident/Fellow/PA/NP"
5197,19200,"Res","Resident/Fellow/PA/NP"
5200,19203,"Res","Resident/Fellow/PA/NP"
5201,19204,"Res","Resident/Fellow/PA/NP"
5203,19206,"RN","RN"
5204,19207,"MD","Attending"
5205,19208,"Res","Resident/Fellow/PA/NP"
5206,19209,"Res",""
5207,19210,"RO","Read Only"
5208,19211,"MD","Read Only"
5210,19213,"SW","Social Worker"
5211,19214,"RT","Respiratory"
5212,19215,"MD","Attending"
5214,19217,"RO","Read Only"
5215,19218,"Res","Resident/Fellow/PA/NP"
5218,19221,"RN","RN"
5219,19222,"RT","Respiratory"
5220,19223,"RD","Dietitian"
5222,19225,"RD","Dietitian"
5224,19227,"RN","RN"
5225,19228,"MD",""
5226,19229,"Res","Resident/Fellow/PA/NP"
5228,19231,"RO","Read Only"
5229,19232,"SW","Social Worker"
5232,19235,"RN",""
5233,19236,"MD",""
5235,19238,"Res","Resident/Fellow/PA/NP"
5236,19239,"RO","Read Only"
5237,19240,"MD","Read Only"
5238,19241,"UC","UCO"
5239,19242,"PCT","PCT/NA"
5240,19243,"Res","Resident/Fellow/PA/NP"
5244,19247,"MD","Attending"
5245,19248,"MD","Attending"
5248,19251,"Res","Resident/Fellow/PA/NP"
5249,19252,"Res","Resident/Fellow/PA/NP"
5250,19253,"RO","Read Only"
5251,19254,"RO","Read Only"
5252,19255,"RN",""
5254,19257,"RO","Read Only"
5255,19258,"MD",""
5256,19259,"RN",""
5257,19260,"RO","Read Only"
5258,19261,"STN",""
5259,19262,"UC","UCO"
5260,19263,"RN","RN"
5261,19264,"RHP",""
5263,19266,"RO","Read Only"
5264,19267,"RO","Read Only"
5266,19269,"RO","Read Only"
5268,19271,"RN","Read Only"
5269,19272,"RO","Read Only"
5270,19273,"RO","Read Only"
5271,19274,"RRT",""
5272,19275,"RN",""
5274,19277,"Res","Resident/Fellow/PA/NP"
5276,19279,"RN","RN"
5277,19280,"RN","Resident/Fellow/PA/NP"
5278,19281,"RPH","Pharmacist"
5280,19283,"MD",""
5282,19285,"RT","Respiratory"
5284,19287,"RRT","Read Only"
5286,19289,"RO","Read Only"
5289,19292,"MDs","Resident/Fellow/PA/NP"
5290,19293,"MD",""
5292,19295,"RN","RN"
5293,19296,"RN",""
5294,19297,"RO","Read Only"
5295,19298,"RO","Read Only"
5296,19299,"PharmD","Pharmacist"
5297,19300,"RN",""
5298,19301,"Res","Resident/Fellow/PA/NP"
5299,19302,"MD",""
5301,19304,"Stu",""
5302,19305,"MD","Attending"
5303,19306,"MD",""
5304,19307,"RO","Read Only"
5305,19308,"Res","Resident/Fellow/PA/NP"
5306,19309,"Res","Resident/Fellow/PA/NP"
5309,19312,"RN",""
5310,19313,"MedSt",""
5311,19314,"RN","RN"
5312,19315,"RA","Research Assistant"
5314,19317,"MD","Resident/Fellow/PA/NP"
5315,19318,"RO","Read Only"
5316,19319,"MD",""
5317,19320,"MD",""
5318,19321,"RO","Read Only"
5319,19322,"MDs","Resident/Fellow/PA/NP"
5320,19323,"RO","Read Only"
5323,19326,"RN","RN"
5324,19327,"CM","Case Manager"
5325,19328,"RN",""
5326,19329,"Res","Resident/Fellow/PA/NP"
5327,19330,"RN",""
5330,19333,"Reside",""
5331,19334,"Res","Resident/Fellow/PA/NP"
5332,19335,"RN","RN"
5335,19338,"Res","Resident/Fellow/PA/NP"
5337,19340,"MD",""
5339,19342,"",""
5340,19343,"Res","Resident/Fellow/PA/NP"
5342,19345,"Res","Resident/Fellow/PA/NP"
5344,19347,"MDs","Resident/Fellow/PA/NP"
5345,19348,"RN","RN"
5346,19349,"RO","Read Only"
5348,19351,"St",""
5349,19352,"RO","Read Only"
5350,19353,"MD",""
5351,19354,"MD",""
5352,19355,"MD",""
5353,19356,"RO","Read Only"
5355,19358,"MD","Read Only"
5357,19360,"RO","Read Only"
5358,19361,"MD",""
5360,19363,"MD",""
5361,19364,"RN",""
5362,19365,"Res","Resident/Fellow/PA/NP"
5363,19366,"Res","Resident/Fellow/PA/NP"
5364,19367,"Res","Resident/Fellow/PA/NP"
5366,19369,"PCT",""
5368,19371,"RN",""
5369,19372,"RO","Read Only"
5372,19375,"RO","Read Only"
5374,19377,"PhStud",""
5375,19378,"Coordi","Read Only"
5377,19380,"RO","Read Only"
5379,19382,"RN","RN"
5380,19383,"RO","Read Only"
5381,19384,"RO","Read Only"
5382,19385,"RO","Read Only"
5384,19387,"RO","Read Only"
5385,19388,"RO","Read Only"
5386,19389,"MD",""
5387,19390,"RD",""
5388,19391,"MS,RD",""
5389,19392,"Rehab","Rehabilitation"
5390,19393,"Res","Resident/Fellow/PA/NP"
5391,19394,"Res","Resident/Fellow/PA/NP"
5392,19395,"RO","Read Only"
5394,19397,"MDs",""
5396,19399,"Res","Resident/Fellow/PA/NP"
5397,19400,"Res","Resident/Fellow/PA/NP"
5398,19401,"Rehab","Rehabilitation"
5399,19402,"RO","Read Only"
5400,19403,"MD",""
5402,19405,"RO","Read Only"
5403,19406,"RO","Read Only"
5404,19407,"MD",""
5405,19408,"RO","Read Only"
5406,19409,"MS",""
5407,19410,"MD",""
5408,19411,"LICSW","Read Only"
5411,19414,"MD",""
5412,19415,"OTR/L",""
5413,19416,"MD",""
5415,19418,"MD",""
5416,19419,"MD",""
5417,19420,"MS","Resident/Fellow/PA/NP"
5418,19421,"RN",""
5420,19423,"RO","Read Only"
5421,19424,"RO","Read Only"
5427,19430,"RTS",""
5428,19431,"LICSW","Social Worker"
5429,19432,"MD","Resident/Fellow/PA/NP"
5430,19433,"Res","Resident/Fellow/PA/NP"
5431,19434,"ISCS",""
5432,19435,"MD",""
5433,19436,"RO","Read Only"
5434,19437,"RPH","Pharmacist"
5435,19438,"RO","Read Only"
5436,19439,"RO","Read Only"
5437,19440,"Res","Resident/Fellow/PA/NP"
5439,19442,"RT","Respiratory"
5441,19444,"RO","Read Only"
5443,19446,"RT","Respiratory"
5447,19450,"Res","Resident/Fellow/PA/NP"
5449,19452,"Res","Resident/Fellow/PA/NP"
5450,19453,"Res","Resident/Fellow/PA/NP"
5451,19454,"MD","Attending"
5452,19455,"RN","RN"
5454,19457,"Res","Resident/Fellow/PA/NP"
5455,19458,"Res","Resident/Fellow/PA/NP"
5456,19459,"RD","Dietitian"
5457,19460,"RN","RN"
5458,19461,"RPH","Pharmacist"
5459,19462,"PCT","PCT/NA"
5462,19465,"RRTs",""
5464,19467,"MD","Attending"
5465,19468,"MDs",""
5469,19472,"Res","Resident/Fellow/PA/NP"
5472,19475,"MD",""
5473,19476,"Res","Resident/Fellow/PA/NP"
5474,19477,"RO","Read Only"
5476,19479,"MS",""
5478,19481,"RD","Dietitian"
5479,19482,"RO","Read Only"
5480,19483,"MD","Read Only"
5481,19484,"RO","Read Only"
5482,19485,"MD",""
5483,19486,"MD","Read Only"
5484,19487,"Res","Resident/Fellow/PA/NP"
5485,19488,"RO","Read Only"
5486,19489,"MD",""
5487,19490,"RO","Read Only"
5488,19491,"MedStu",""
5490,19493,"RO","Read Only"
5491,19494,"Rehab","Rehabilitation"
5493,19496,"RT","Respiratory"
5495,19498,"RO","Read Only"
5496,19499,"Res","Resident/Fellow/PA/NP"
5497,19500,"DietIn",""
5498,19501,"SW","Social Worker"
6071,20024,"ISOPS",""
6072,20025,"MD","Resident/Fellow/PA/NP"
6073,20026,"MD",""
6075,20028,"RO","Read Only"
6076,20029,"RO","Read Only"
6077,20030,"RN","RN"
6079,20032,"RO","Read Only"
6081,20034,"RN","RN"
6082,20035,"MD",""
6083,20036,"MD","Resident/Fellow/PA/NP"
6085,20038,"MD","Read Only"
6087,20040,"MD",""
6090,20043,"RO","Read Only"
6091,20044,"RN",""
6092,20045,"RO","Read Only"
6093,20046,"MD",""
6096,20049,"Res","Resident/Fellow/PA/NP"
6098,20051,"Res","Resident/Fellow/PA/NP"
6099,20052,"RN","Read Only"
6100,20053,"RN","RN"
6101,20054,"RN","RN"
6102,20055,"RN","Case Manager"
6103,20056,"RN","Read Only"
6104,20057,"MS",""
6106,20059,"MedSt",""
6107,20060,"MDs","Read Only"
6109,20062,"Rehab","Rehabilitation"
6110,20063,"RN","RN"
6111,20064,"Res","Resident/Fellow/PA/NP"
6113,20066,"MD","Attending"
6114,20067,"RO","Read Only"
4682,18684,"RN",""
4684,18686,"PCT","PCT/NA"
4688,18690,"MDs","Read Only"
4689,18691,"MD",""
4692,18694,"MDs","Resident/Fellow/PA/NP"
4693,18695,"RN","RN"
4695,18697,"MD","Resident/Fellow/PA/NP"
4696,18698,"RO","Read Only"
4697,18699,"St",""
4698,18700,"NP","Read Only"
4699,18701,"RN",""
4701,18703,"RO","Read Only"
4703,18705,"RRT","Read Only"
4704,18706,"NNP",""
4705,18707,"MD",""
4706,18708,"NP",""
4710,18712,"RN",""
4713,18715,"RN",""
4716,18718,"RO","Read Only"
4717,18719,"RO","Read Only"
4786,18721,"RN",""
4788,18723,"RN",""
4790,18725,"RRT","Respiratory"
4791,18726,"RO","Read Only"
4792,18727,"RO","Read Only"
4793,18728,"Rehab","Rehabilitation"
4794,18729,"Res","Resident/Fellow/PA/NP"
4795,18730,"RN","RN"
4796,18731,"Rehab","Rehabilitation"
4797,18732,"RN","RN"
4800,18735,"Res","Resident/Fellow/PA/NP"
4801,18736,"RO","Read Only"
4802,18737,"MD",""
4804,18739,"RO","Read Only"
4806,18741,"Res","Resident/Fellow/PA/NP"
4808,18743,"Res","Resident/Fellow/PA/NP"
4809,18744,"Res","Resident/Fellow/PA/NP"
4811,18746,"MD",""
4812,18747,"RO","Read Only"
4813,18748,"MD",""
4814,18749,"MD",""
4815,18750,"MD",""
4816,18751,"MD",""
4817,18752,"MD",""
4818,18753,"MD",""
4819,18754,"RO","Read Only"
4820,18755,"RN",""
4822,18757,"MS",""
4823,18758,"MD","Resident/Fellow/PA/NP"
4824,18759,"RO","Read Only"
4826,18761,"RO","Read Only"
4827,18762,"MDs","Resident/Fellow/PA/NP"
4828,18763,"MDs","Resident/Fellow/PA/NP"
4830,18765,"MD",""
4831,18766,"RO","Read Only"
4832,18767,"MDs","Resident/Fellow/PA/NP"
4834,18769,"MD",""
4835,18770,"RO","Read Only"
4836,18771,"RES",""
4837,18772,"MD","Resident/Fellow/PA/NP"
4838,18773,"RO","Read Only"
4839,18774,"MD","Resident/Fellow/PA/NP"
4841,18776,"RO","Read Only"
4842,18777,"RN","RN"
4844,18779,"MDs","Resident/Fellow/PA/NP"
4846,18781,"RO","Read Only"
4847,18782,"MD",""
4849,18784,"RN","RN"
4851,18786,"LICSW","Social Worker"
4852,18787,"RN","RN"
4853,18788,"RN","Read Only"
4854,18789,"RN",""
4855,18790,"MD",""
4856,18791,"RN",""
4858,18793,"RN","RN"
4859,18794,"RO","Read Only"
4860,18795,"RT","Respiratory"
4862,18798,"MD",""
4864,18800,"RN",""
4866,18802,"Res","Resident/Fellow/PA/NP"
4868,18804,"Rn","RN"
4870,18806,"RO","Read Only"
4873,18809,"CM","Case Manager"
4875,18811,"CM","Case Manager"
4876,18812,"SW","Social Worker"
4879,18815,"PC","Pastoral Care"
4880,18816,"Res","Resident/Fellow/PA/NP"
4881,18817,"RO","Read Only"
4883,18819,"MD","Attending"
4884,18820,"RN","RN"
4886,18822,"PCT","PCT/NA"
4888,18824,"RN","RN"
4889,18825,"RN","RN"
4892,18828,"Res","Resident/Fellow/PA/NP"
4894,18830,"Rehab","Rehabilitation"
4898,18834,"RO","Read Only"
4899,18835,"RN","RN"
4900,18836,"Rehab","Rehabilitation"
4901,18837,"PCT","PCT/NA"
4902,18838,"SNNP",""
4906,18842,"RN","RN"
4909,18845,"Res","Resident/Fellow/PA/NP"
4911,18847,"Res","Resident/Fellow/PA/NP"
4912,18848,"Res","Resident/Fellow/PA/NP"
4914,18850,"RN",""
4918,18854,"RO","Read Only"
4919,18855,"RN","RN"
4921,18857,"Res","Resident/Fellow/PA/NP"
4922,18858,"",""
4923,18859,"Res","Resident/Fellow/PA/NP"
4924,18860,"RN","RN"
4925,18861,"RN","RN"
4927,18863,"Res","Resident/Fellow/PA/NP"
4928,18864,"RO","Read Only"
4929,18865,"MDs","Resident/Fellow/PA/NP"
4930,18866,"RN","Read Only"
4931,18867,"RO","Read Only"
4932,18868,"MD",""
4934,18870,"RO","Read Only"
4936,18872,"RO","Read Only"
4937,18873,"RN","RN"
4939,18875,"RN",""
4940,18876,"MD",""
4941,18877,"RO","Read Only"
4942,18878,"MDs","Resident/Fellow/PA/NP"
4943,18879,"RO","Read Only"
4944,18880,"RN",""
4946,18882,"MS",""
4947,18883,"RN",""
4950,18886,"SN",""
4951,18887,"RN","RN"
4952,18888,"Nur-St",""
4953,18889,"MD","Read Only"
4954,18890,"RO","Read Only"
4955,18891,"MD","Attending"
4956,18892,"Res","Resident/Fellow/PA/NP"
4957,18893,"RO","Read Only"
4960,18896,"Res","Resident/Fellow/PA/NP"
4961,18897,"RO","Read Only"
4962,18898,"MD","Attending"
4963,18899,"Res","Resident/Fellow/PA/NP"
4964,18900,"Res","Resident/Fellow/PA/NP"
4965,18901,"RN","RN"
4966,18902,"RN",""
4967,18903,"MD",""
4970,18906,"MD","Resident/Fellow/PA/NP"
4971,18907,"MD",""
4972,18908,"RN Stu",""
4973,18909,"MD",""
4977,18913,"MD",""
4978,18914,"RO","Read Only"
4979,18915,"RO","Read Only"
4980,18916,"DI","Dietitian"
4981,18917,"MDs","Attending"
4982,18918,"RN",""
4983,18919,"Res","Resident/Fellow/PA/NP"
4984,18920,"RN",""
4986,18922,"RO","Read Only"
4987,18923,"Co-wor","PCT/NA"
4988,18924,"RO","Read Only"
4989,18925,"RD Int",""
4990,18926,"RN",""
4991,18927,"RPh","Pharmacist"
4992,18928,"RN","RN"
4993,18929,"RN",""
4994,18930,"RN",""
4995,18931,"UA","Read Only"
4997,18933,"RO","Read Only"
4999,18935,"MD",""
5001,18937,"RN",""
5002,18938,"CoOPSt",""
5003,18939,"PCT","PCT/NA"
5006,18942,"MD","Read Only"
5007,18943,"MDs","Resident/Fellow/PA/NP"
5008,18944,"SW Int",""
5010,18946,"MS","Resident/Fellow/PA/NP"
5012,18948,"RO","Read Only"
5013,18949,"RO","Read Only"
5014,18950,"RRT","Respiratory"
5015,18951,"MD","Resident/Fellow/PA/NP"
5016,18952,"MD",""
5017,18953,"RO","Read Only"
5019,18955,"RN",""
5020,18956,"Res","Resident/Fellow/PA/NP"
5021,18957,"PCT","PCT/NA"
5022,18958,"MedSt",""
5024,18960,"Res","Resident/Fellow/PA/NP"
5026,18962,"RO","Read Only"
5027,18963,"MD",""
5028,18964,"Res","Resident/Fellow/PA/NP"
5029,18965,"RN",""
5031,18967,"RO","Read Only"
5033,18969,"RPh",""
5035,18971,"Res","Resident/Fellow/PA/NP"
5036,18972,"SW","Social Worker"
5038,18974,"RPH","Pharmacist"
5039,18975,"Res","Resident/Fellow/PA/NP"
5040,18976,"RPH","Pharmacist"
5042,18978,"Res","Resident/Fellow/PA/NP"
5044,18980,"MD",""
3548,17549,"RO","Read Only"
3549,17550,"Res","Resident/Fellow/PA/NP"
3551,17552,"MD",""
3552,17553,"Res","Resident/Fellow/PA/NP"
3555,17556,"RO","Read Only"
3556,17557,"Res","Resident/Fellow/PA/NP"
3560,17561,"Res","Resident/Fellow/PA/NP"
3561,17562,"Res","Resident/Fellow/PA/NP"
3562,17563,"RPH","Pharmacist"
3564,17565,"Res","Resident/Fellow/PA/NP"
3565,17566,"RO","Read Only"
3566,17567,"Res","Resident/Fellow/PA/NP"
3570,17571,"RN",""
3571,17572,"RO","Read Only"
3572,17573,"RRTs",""
3573,17574,"RN","RN"
3574,17575,"PCA","Read Only"
3575,17576,"RN","RN"
3576,17577,"Res","Resident/Fellow/PA/NP"
3577,17578,"RN","RN"
3578,17579,"RO","Read Only"
3582,17583,"SRN",""
3584,17585,"RN",""
3585,17586,"MD",""
3586,17587,"RN",""
3587,17588,"RN",""
3588,17589,"MD",""
3590,17591,"RN",""
3591,17592,"SNP",""
3592,17593,"MD",""
3593,17594,"RN",""
3595,17596,"RN",""
3596,17597,"RN",""
3598,17599,"RPH","Read Only"
3599,17600,"Rn","RN"
3600,17601,"RO","Read Only"
3601,17602,"MDs","Resident/Fellow/PA/NP"
3603,17604,"RN","Read Only"
3604,17605,"RO","Read Only"
3605,17606,"Res","Resident/Fellow/PA/NP"
3606,17607,"Studen",""
3607,17608,"MD",""
3608,17609,"RN","RN"
3609,17610,"MD",""
3610,17611,"Coop S",""
3611,17612,"MD",""
3612,17613,"RN","RN"
3614,17615,"RN",""
3615,17616,"RN","RN"
3616,17617,"RO","Read Only"
3617,17618,"MD",""
3620,17621,"CRT",""
3621,17622,"RN",""
3624,17625,"PCT",""
3625,17626,"RO","Read Only"
3626,17627,"RO","Read Only"
3627,17628,"RN",""
3628,17629,"Studen",""
3629,17630,"RO","Read Only"
3631,17632,"RO","Read Only"
3633,17634,"StNuIV",""
3634,17635,"SN",""
3635,17636,"RO","Read Only"
3636,17637,"RO","Read Only"
3637,17638,"RO","Read Only"
3638,17639,"MD",""
3641,17642,"",""
3642,17643,"RO","Read Only"
3643,17644,"RO","Read Only"
3645,17646,"MD",""
3646,17647,"RO","Read Only"
3647,17648,"PCT",""
3648,17649,"RN",""
3649,17650,"MDs","Resident/Fellow/PA/NP"
3651,17652,"DI","Dietitian"
3652,17653,"RO","Read Only"
3653,17654,"MDs","Resident/Fellow/PA/NP"
3654,17655,"RO","Read Only"
3655,17656,"RN",""
3656,17657,"MD",""
3657,17658,"RN",""
3658,17659,"NPS",""
3659,17660,"RO","Read Only"
3660,17661,"RN","RN"
3663,17664,"UA","UCO"
3664,17665,"LICSW",""
3665,17666,"MD",""
3666,17667,"RO","Read Only"
3669,17670,"RN",""
3671,17672,"RN",""
3672,17673,"RO","Read Only"
3673,17674,"RN",""
3675,17676,"DirHCQ","Read Only"
3676,17677,"RN",""
3677,17678,"RN",""
3679,17680,"RN",""
3681,17682,"RO","Read Only"
3686,17687,"RO","Read Only"
3687,17688,"MD",""
3688,17689,"RN",""
3689,17690,"RN",""
3691,17692,"RO","Read Only"
3692,17693,"RN","RN"
3693,17694,"MD","Resident/Fellow/PA/NP"
3694,17695,"RO","Read Only"
3695,17696,"RO","Read Only"
3696,17697,"RO","Read Only"
3699,17700,"RN",""
3701,17702,"RPh",""
3703,17704,"RN",""
3704,17705,"RN","RN"
3705,17706,"RN",""
3706,17707,"RN",""
3707,17708,"RO","Read Only"
3708,17709,"RD","Dietitian"
3710,17711,"RO","Read Only"
3711,17712,"SNP",""
3712,17713,"MSIV",""
3713,17714,"std",""
3714,17715,"RPh",""
3715,17716,"RO","Read Only"
3716,17717,"RPH","Pharmacist"
3717,17718,"Res","Resident/Fellow/PA/NP"
3719,17720,"Res","Resident/Fellow/PA/NP"
3720,17721,"RO","Read Only"
3722,17723,"Res","Resident/Fellow/PA/NP"
3724,17725,"MD",""
3725,17726,"RO","Read Only"
3726,17727,"RO","Read Only"
3728,17729,"MD",""
3732,17733,"Res","Resident/Fellow/PA/NP"
3733,17734,"PhaStu",""
3734,17735,"RN","RN"
3736,17737,"RPh","Pharmacist"
3737,17738,"RRT","Respiratory"
3738,17739,"RN",""
3739,17740,"SW","Social Worker"
3740,17741,"RN","RN"
3742,17743,"RO","Read Only"
3743,17744,"RT","Respiratory"
3745,17746,"RN",""
3747,17748,"RN",""
3748,17749,"RO","Read Only"
3749,17750,"RN","RN"
3751,17752,"Res","Resident/Fellow/PA/NP"
3752,17753,"RO","Read Only"
3753,17754,"MD",""
3754,17755,"RO","Read Only"
3758,17759,"Res","Resident/Fellow/PA/NP"
3759,17760,"RN","RN"
3760,17761,"MDs","Resident/Fellow/PA/NP"
3762,17763,"PT",""
3763,17764,"PCA",""
3765,17766,"MD",""
3768,17769,"RN",""
3769,17770,"RN","RN"
3770,17771,"PCS",""
3771,17772,"RN",""
3773,17774,"RN",""
3774,17775,"RN",""
3775,17776,"PCA",""
3776,17777,"RPh",""
3777,17778,"UCO","UCO"
3779,17780,"RO","Read Only"
3780,17781,"Rehab","Rehabilitation"
3781,17782,"RO","Read Only"
3782,17783,"RRT","Respiratory"
3783,17784,"MD",""
3784,17785,"CRT",""
3785,17786,"RO","Read Only"
3786,17787,"SRT",""
3787,17788,"MD","Resident/Fellow/PA/NP"
3788,17789,"SW","Social Worker"
3790,17791,"RO","Read Only"
3794,17795,"RO","Read Only"
3796,17797,"CM","Case Manager"
3797,17798,"Rehab","Rehabilitation"
3798,17799,"RN","RN"
3799,17800,"Res","Resident/Fellow/PA/NP"
3800,17801,"RO","Read Only"
3801,17802,"MDs","Resident/Fellow/PA/NP"
3802,17803,"Res","Resident/Fellow/PA/NP"
3856,17805,"LPN",""
3857,17806,"RN","RN"
3859,17808,"RO","Read Only"
3861,17810,"RO","Read Only"
3862,17811,"RO","Read Only"
3863,17812,"RO","Read Only"
3864,17813,"DI",""
3865,17814,"OTR/L","Rehabilitation"
3866,17815,"Res","Resident/Fellow/PA/NP"
3867,17816,"RN",""
3869,17818,"RN",""
3870,17819,"MD",""
3871,17820,"RO","Read Only"
3872,17821,"MD","Resident/Fellow/PA/NP"
3873,17822,"RO","Read Only"
3874,17823,"MDs","Resident/Fellow/PA/NP"
3875,17824,"MD",""
3877,17826,"MD",""
3878,17827,"RO","Read Only"
3879,17828,"MD",""
3880,17829,"MD",""
3881,17830,"RO","Read Only"
3882,17831,"RO","Read Only"
3885,17834,"Res","Resident/Fellow/PA/NP"
3886,17835,"RN","RN"
3887,17836,"CRA","Read Only"
3889,17838,"Res","Resident/Fellow/PA/NP"
3890,17839,"MD","Attending"
3891,17840,"RO","Read Only"
3892,17841,"Res","Resident/Fellow/PA/NP"
3894,17843,"Res","Resident/Fellow/PA/NP"
3895,17844,"RA",""
3896,17845,"std",""
3897,17846,"Res","Resident/Fellow/PA/NP"
3901,17850,"Res","Resident/Fellow/PA/NP"
3902,17851,"Res","Resident/Fellow/PA/NP"
3903,17852,"Res","Resident/Fellow/PA/NP"
3904,17853,"RO","Read Only"
3905,17854,"RA","Research Assistant"
3906,17855,"Res","Resident/Fellow/PA/NP"
3909,17858,"RN",""
3910,17859,"ms",""
3911,17860,"RPH","Pharmacist"
3912,17861,"RO","Read Only"
3913,17862,"RO","Read Only"
3915,17864,"DI","Dietitian"
3916,17865,"Res","Resident/Fellow/PA/NP"
3917,17866,"Studen","Resident/Fellow/PA/NP"
3918,17867,"RN","RN"
3919,17868,"respst",""
3921,17870,"RO","Read Only"
3922,17871,"RO","Read Only"
3923,17872,"Res",""
3928,17877,"RN","RN"
3929,17878,"MD",""
3930,17879,"RO","Read Only"
3931,17880,"RO","Read Only"
3934,17883,"RT","Respiratory"
3936,17885,"MD",""
3937,17886,"RO","Read Only"
3938,17887,"RO","Read Only"
3940,17889,"MDs","Resident/Fellow/PA/NP"
3942,17891,"Res","Resident/Fellow/PA/NP"
3943,17892,"RN",""
3944,17893,"OTR/L",""
3945,17894,"RN","Read Only"
3946,17895,"RO","Read Only"
3948,17897,"Rehab","Rehabilitation"
3951,17900,"Res","Resident/Fellow/PA/NP"
3953,17902,"SW","Social Worker"
3954,17903,"Res","Resident/Fellow/PA/NP"
3955,17904,"Rehab","Rehabilitation"
3956,17905,"RO","Read Only"
3957,17906,"Res","Resident/Fellow/PA/NP"
3958,17907,"Res","Resident/Fellow/PA/NP"
3959,17908,"Res","Resident/Fellow/PA/NP"
3960,17909,"RA","Research Assistant"
3961,17910,"MD","Attending"
3962,17911,"Res","Resident/Fellow/PA/NP"
3964,17913,"Res","Resident/Fellow/PA/NP"
3965,17914,"RO","Read Only"
3966,17915,"Res","Resident/Fellow/PA/NP"
3967,17916,"Res","Resident/Fellow/PA/NP"
3968,17917,"std",""
3969,17918,"Rehab","Rehabilitation"
3970,17919,"RN",""
3972,17921,"MD","Attending"
3973,17922,"Res","Resident/Fellow/PA/NP"
3974,17923,"Res","Resident/Fellow/PA/NP"
3975,17924,"SW","Social Worker"
3976,17925,"Res","Resident/Fellow/PA/NP"
3977,17926,"Res","Resident/Fellow/PA/NP"
3978,17927,"RO","Read Only"
3979,17928,"Rehab","Rehabilitation"
3980,17929,"Res","Resident/Fellow/PA/NP"
3982,17931,"MD","Attending"
3984,17933,"RA","Research Assistant"
3986,17935,"RT","Respiratory"
3987,17936,"Rehab","Rehabilitation"
3988,17937,"SW","Social Worker"
3989,17938,"MD",""
3991,17940,"Res","Resident/Fellow/PA/NP"
3994,17943,"RN",""
3999,17948,"MS","Resident/Fellow/PA/NP"
4001,17950,"RN","RN"
4002,17951,"RO","Read Only"
4003,17952,"RO","Read Only"
