"row_id","icd9_code","short_title","long_title"
10388,"90189","Inj thoracic vessel NEC","Injury to other specified blood vessels of thorax"
10389,"9019","Inj thoracic vessel NOS","Injury to unspecified blood vessel of thorax"
10395,"90221","Injury gastric artery","Injury to gastric artery"
10396,"90222","Injury hepatic artery","Injury to hepatic artery"
10397,"90223","Injury splenic artery","Injury to splenic artery"
10400,"9603","Pois-erythromyc/macrolid","Poisoning by erythromycin and other macrolides"
10401,"9604","Poisoning-tetracycline","Poisoning by tetracycline group"
10402,"9605","Pois-cephalosporin group","Poisoning of cephalosporin group"
10404,"9607","Pois-antineop antibiotic","Poisoning by antineoplastic antibiotics"
10406,"9609","Poisoning-antibiotic NOS","Poisoning by unspecified antibiotic"
10407,"9610","Poisoning-sulfonamides","Poisoning by sulfonamides"
10408,"9611","Pois-arsenic anti-infec","Poisoning by arsenical anti-infectives"
10411,"9614","Poisoning-antimalarials","Poisoning by antimalarials and drugs acting on other blood protozoa"
10412,"9615","Pois-antiprotoz drug NEC","Poisoning by other antiprotozoal drugs"
10413,"9616","Poisoning-anthelmintics","Poisoning by anthelmintics"
10416,"9619","Pois-anti-infect NEC/NOS","Poisoning by other and unspecified anti-infectives"
10417,"9620","Pois-corticosteroids","Poisoning by adrenal cortical steroids"
10418,"9621","Poisoning-androgens","Poisoning by androgens and anabolic congeners"
10420,"9623","Poison-insulin/antidiab","Poisoning by insulins and antidiabetic agents"
10421,"9624","Pois-ant pituitary horm","Poisoning by anterior pituitary hormones"
10422,"9625","Pois-post pituitary horm","Poisoning by posterior pituitary hormones"
10423,"9626","Poisoning-parathyroids","Poisoning by parathyroid and parathyroid derivatives"
10425,"9628","Poison-antithyroid agent","Poisoning by antithyroid agents"
10426,"9629","Poisoning hormon NEC/NOS","Poisoning by other and unspecified hormones and synthetic substitutes"
10427,"9630","Pois-antiallrg/antiemet","Poisoning by antiallergic and antiemetic drugs"
10428,"9631","Pois-antineopl/immunosup","Poisoning by antineoplastic and immunosuppressive drugs"
10429,"9632","Poisoning-acidifying agt","Poisoning by acidifying agents"
10430,"9633","Poisoning-alkalizing agt","Poisoning by alkalizing agents"
10433,"9638","Poisoning-system agt NEC","Poisoning by other specified systemic agents"
10434,"9639","Poisoning-system agt NOS","Poisoning by unspecified systemic agent"
10435,"9170","Abrasion foot & toe","Abrasion or friction burn of foot and toe(s), without mention of infection"
10439,"9174","Insect bite foot/toe","Insect bite, nonvenomous, of foot and toe(s), without mention of infection"
10440,"9175","Insect bite foot/toe-inf","Insect bite, nonvenomous, of foot and toe(s), infected"
10441,"9176","Foreign body foot & toe","Superficial foreign body (splinter) of foot and toe(s), without major open wound and without mention of infection"
10443,"9178","Superf inj foot/toe NEC","Other and unspecified superficial injury of foot and toes, without mention of infection"
10445,"9180","Superfic inj periocular","Superficial injury of eyelids and periocular area"
10446,"9181","Superficial inj cornea","Superficial injury of cornea"
10449,"9190","Abrasion NEC","Abrasion or friction burn of other, multiple, and unspecified sites, without mention of infection"
10451,"9192","Blister NEC","Blister of other, multiple, and unspecified sites, without mention of infection"
10452,"9193","Blister NEC-infected","Blister of other, multiple, and unspecified sites, infected"
10453,"9194","Insect bite NEC","Insect bite, nonvenomous, of other, multiple, and unspecified sites, without mention of infection"
10454,"9195","Insect bite NEC-infected","Insect bite, nonvenomous, of other, multiple, and unspecified sites, infected"
10455,"9196","Superfic foreign bdy NEC","Superficial foreign body (splinter) of other, multiple, and unspecified sites, without major open wound and without mention of infection"
10457,"9919","Effect reduced temp NOS","Unspecified effect of reduced temperature"
10458,"9920","Heat stroke & sunstroke","Heat stroke and sunstroke"
10460,"9922","Heat cramps","Heat cramps"
10461,"9923","Heat exhaust-anhydrotic","Heat exhaustion, anhydrotic"
10462,"9924","Heat exhaust-salt deple","Heat exhaustion due to salt depletion"
10465,"9927","Heat edema","Heat edema"
10466,"9928","Heat effect NEC","Other specified heat effects"
10467,"9929","Heat effect NOS","Unspecified effects of heat and light"
10469,"9931","Barotrauma, sinus","Barotrauma, sinus"
10471,"9933","Caisson disease","Caisson disease"
10474,"9939","Effect air pressure NOS","Unspecified effect of air pressure"
10476,"9941","Drowning/nonfatal submer","Drowning and nonfatal submersion"
10480,"9945","Exhaustion-excess exert","Exhaustion due to excessive exertion"
10481,"9946","Motion sickness","Motion sickness"
10482,"9947","Asphyxiation/strangulat","Asphyxiation and strangulation"
10483,"9948","Effects electric current","Electrocution and nonfatal effects of electric current"
10484,"9949","Effect external caus NEC","Other effects of external causes"
10485,"9950","Other anaphylactic react","Other anaphylactic reaction"
10486,"9951","Angioneurotic edema","Angioneurotic edema, not elsewhere classified"
10487,"99520","Adv eff med/biol sub NOS","Unspecified adverse effect of unspecified drug, medicinal and biological substance"
10492,"99527","Drug allergy NEC","Other drug allergy"
10493,"99529","Adv eff med/biol NEC/NOS","Unspecified adverse effect of other drug, medicinal and biological substance"
10494,"9953","Allergy, unspecified","Allergy, unspecified, not elsewhere classified"
10495,"9954","Shock due to anesthesia","Shock due to anesthesia, not elsewhere classified"
10497,"99551","Child emotnl/psych abuse","Child emotional/psychological abuse"
10500,"99554","Child physical abuse","Child physical abuse"
10501,"99555","Shaken infant syndrome","Shaken baby syndrome"
10502,"99559","Child abuse/neglect NEC","Other child abuse and neglect"
10503,"99560","Anphylct react food NOS","Anaphylactic reaction due to unspecified food"
10504,"99561","Anphylct react peanuts","Anaphylactic reaction due to peanuts"
10506,"99563","Anphylct react frts veg","Anaphylactic reaction due to fruits and vegetables"
10507,"99564","Anphyl react tr nts seed","Anaphylactic reaction due to tree nuts and seeds"
10509,"99566","Anphylct react food addv","Anaphylactic reaction due to food additives"
10510,"99567","Anphylct react milk prod","Anaphylactic reaction due to milk products"
10512,"99569","Anphyl react oth sp food","Anaphylactic reaction due to other specified food"
10515,"E9029","Air pressure change NOS","Accident due to changes in air pressure from unspecified cause"
10516,"E903","Travel and motion","Accident caused by travel and motion"
10517,"E9040","Abandonment/lack of care","Accident due to abandonment or neglect of infants and helpless persons"
10518,"E9041","Lack of food","Accident due to lack of food"
10520,"E9043","Exposure NEC","Accident due to exposure (to weather conditions), not elsewhere classifiable"
10521,"E9049","Privation NOS","Accident due to privation, unqualified"
10522,"E9050","Venomous snake bite","Venomous snakes and lizards causing poisoning and toxic reactions"
10523,"94254","3rd deg burn w loss-back","Deep necrosis of underlying tissues [deep third degree] with loss of a body part, of back [any part]"
10525,"94259","3rd brn w loss-trunk NEC","Deep necrosis of underlying tissues [deep third degree] with loss of a body part, of other and multiple sites of trunk,"
10526,"94300","Burn NOS arm-unspec","Burn of unspecified degree of upper limb, except wrist and hand, unspecified site"
10527,"94301","Burn NOS forearm","Burn of unspecified degree of forearm"
10529,"94303","Burn NOS upper arm","Burn of unspecified degree of upper arm"
10530,"94304","Burn NOS axilla","Burn of unspecified degree of axilla"
10532,"94306","Burn NOS scapula","Burn of unspecified degree of scapular region"
10534,"94310","1st deg burn arm NOS","Erythema [first degree] of upper limb, unspecified site"
10535,"94311","1st deg burn forearm","Erythema [first degree] of forearm"
10536,"94312","1st deg burn elbow","Erythema [first degree] of elbow"
10537,"94313","1st deg burn upper arm","Erythema [first degree] of upper arm"
10538,"94314","1st deg burn axilla","Erythema [first degree] of axilla"
10539,"94315","1st deg burn shoulder","Erythema [first degree] of shoulder"
10540,"94316","1st deg burn scapula","Erythema [first degree] of scapular region"
10541,"94319","1st deg burn arm-mult","Erythema [first degree] of multiple sites of upper limb, except wrist and hand"
10542,"94320","2nd deg burn arm NOS","Blisters, epidermal loss [second degree] of upper limb, unspecified site"
10544,"94322","2nd deg burn elbow","Blisters, epidermal loss [second degree] of elbow"
10545,"94323","2nd deg burn upper arm","Blisters, epidermal loss [second degree] of upper arm"
10547,"94325","2nd deg burn shoulder","Blisters, epidermal loss [second degree] of shoulder"
10548,"94326","2nd deg burn scapula","Blisters, epidermal loss [second degree] of scapular region"
10550,"94330","3rd deg burn arm NOS","Full-thickness skin [third degree, not otherwise specified] of upper limb, unspecified site"
10551,"94331","3rd deg burn forearm","Full-thickness skin loss [third degree, not otherwise specified] of forearm"
10552,"94332","3rd deg burn elbow","Full-thickness skin loss [third degree, not otherwise specified] of elbow"
10554,"94334","3rd deg burn axilla","Full-thickness skin loss [third degree, not otherwise specified] of axilla"
10555,"94335","3rd deg burn shoulder","Full-thickness skin loss [third degree, not otherwise specified] of shoulder"
10556,"94336","3rd deg burn scapula","Full-thickness skin loss [third degree, not otherwise specified] of scapular region"
10557,"94339","3rd deg burn arm-mult","Full-thickness skin loss [third degree, not otherwise specified] of multiple sites of upper limb, except wrist and hand"
10558,"94340","Deep 3 deg burn arm NOS","Deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of upper limb,unspecified site"
10559,"94341","Deep 3 deg burn forearm","Deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of forearm"
10561,"94343","Deep 3 deg brn upper arm","Deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of upper arm"
10562,"94344","Deep 3 deg burn axilla","Deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of axilla"
10564,"94346","Deep 3 deg burn scapula","Deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of scapular region"
10566,"94350","3rd burn w loss-arm NOS","Deep necrosis of underlying tissues [deep third degree] with loss of a body part, of upper limb, unspecified site"
10568,"94352","3rd burn w loss-elbow","Deep necrosis of underlying tissues [deep third degree] with loss of a body part, of elbow"
10569,"E8012","RR coll w oth obj-pedest","Railway accident involving collision with other object and injuring pedestrian"
10570,"E8013","RR coll w oth obj-cycl","Railway accident involving collision with other object and injuring pedal cyclist"
10571,"E8018","RR col w oth obj-per NEC","Railway accident involving collision with other object and injuring other specified person"
10572,"E8019","RR col w oth obj-per NOS","Railway accident involving collision with other object and injuring unspecified person"
10573,"E8020","RR acc w derail-employee","Railway accident involving derailment without antecedent collision injuring railway employee"
10574,"E8021","RR acc w derail-passeng","Railway accident involving derailment without antecedent collision injuring passenger on railway"
10575,"E8022","RR acc w derail-pedest","Railway accident involving derailment without antecedent collision injuring pedestrian"
10576,"E8023","RR acc w derail-ped cycl","Railway accident involving derailment without antecedent collision injuring pedal cyclist"
10578,"E8029","RR acc w derail-pers NOS","Railway accident involving derailment without antecedent collision injuring unspecified person"
10579,"E8030","RR acc w explosion-empl","Railway accident involving explosion, fire, or burning injuring railway employee"
10580,"E8031","RR acc w explos-pasngr","Railway accident involving explosion, fire, or burning injuring passenger on railway"
10582,"E8033","RR acc w explos-ped cycl","Railway accident involving explosion, fire, or burning injuring pedal cyclist"
10585,"67381","Pulmon embol NEC-deliver","Other obstetrical pulmonary embolism, delivered, with or without mention of antepartum condition"
10586,"67382","Pulm embol NEC-del w p/p","Other obstetrical pulmonary embolism, delivered, with mention of postpartum complication"
10587,"67383","Pulmon embol NEC-antepar","Other obstetrical pulmonary embolism, antepartum condition or complication"
10588,"67384","Pulmon embol NEC-postpar","Other obstetrical pulmonary embolism, postpartum condition or complication"
10590,"67401","Puerp cerebvas dis-deliv","Cerebrovascular disorders in the puerperium, delivered, with or without mention of antepartum condition"
10591,"67402","Cerebvas dis-deliv w p/p","Cerebrovascular disorders in the puerperium, delivered, with mention of postpartum complication"
10592,"67403","Cerebrovasc dis-antepart","Cerebrovascular disorders in the puerperium, antepartum condition or complication"
10593,"67404","Cerebrovasc dis-postpart","Cerebrovascular disorders in the puerperium, postpartum condition or complication"
10594,"67410","Disrupt c-sect wnd-unsp","Disruption of cesarean wound, unspecified as to episode of care or not applicable"
10596,"67414","Disrupt c-sect-postpart","Disruption of cesarean wound, postpartum condition or complication"
10597,"67420","Disrupt perineum-unspec","Disruption of perineal wound, unspecified as to episode of care or not applicable"
10599,"67424","Disrupt perineum-postpar","Disruption of perineal wound, postpartum condition or complication"
10601,"67432","Ob surg compl-del w p/p","Other complications of obstetrical surgical wounds, delivered, with mention of postpartum complication"
10604,"67442","Placent polyp-del w p/p","Placental polyp, delivered, with mention of postpartum complication"
10606,"67450","Peripart cardiomy-unspec","Peripartum cardiomyopathy, unspecified as to episode of care or not applicable"
10610,"67454","Peripartum card-postpart","Peripartum cardiomyopathy, postpartum condition or complication"
10611,"67480","Puerp compl NEC-unspec","Other complications of puerperium, unspecified as to episode of care or not applicable"
10612,"67482","Puerp comp NEC-del w p/p","Other complications of puerperium, delivered, with mention of postpartum complication"
10613,"67484","Puerp compl NEC-postpart","Other complications of puerperium, postpartum condition or complication"
10614,"67490","Puerp compl NOS-unspec","Unspecified complications of puerperium, unspecified as to episode of care or not applicable"
10615,"67492","Puerp comp NOS-del w p/p","Unspecified complications of puerperium, delivered, with mention of postpartum complication"
10617,"67500","Infect nipple preg-unsp","Infections of nipple associated with childbirth, unspecified as to episode of care or not applicable"
10619,"67502","Infect nipple-del w p/p","Infections of nipple associated with childbirth, delivered, with mention of postpartum complication"
10621,"67504","Infect nipple-postpartum","Infections of nipple associated with childbirth, postpartum condition or complication"
10622,"67510","Breast abscess preg-unsp","Abscess of breast associated with childbirth, unspecified as to episode of care or not applicable"
10624,"67512","Breast abscess-del w p/p","Abscess of breast associated with childbirth, delivered, with mention of postpartum complication"
10625,"67513","Breast abscess-antepart","Abscess of breast associated with childbirth, antepartum condition or complication"
10627,"67520","Mastitis in preg-unspec","Nonpurulent mastitis associated with childbirth, unspecified as to episode of care or not applicable"
10628,"67521","Mastitis-delivered","Nonpurulent mastitis associated with childbirth, delivered, with or without mention of antepartum condition"
10630,"73393","Stress fx tibia/fibula","Stress fracture of tibia or fibula"
10631,"73394","Stress fx metatarsals","Stress fracture of the metatarsals"
10632,"73395","Stress fracture bone NEC","Stress fracture of other bone"
10634,"73397","Stress fx shaft femur","Stress fracture of shaft of femur"
10637,"734","Flat foot","Flat foot"
10638,"7350","Hallux valgus","Hallux valgus (acquired)"
10639,"7351","Hallux varus","Hallux varus (acquired)"
10640,"7352","Hallux rigidus","Hallux rigidus"
10641,"7353","Hallux malleus","Hallux malleus"
10642,"7354","Other hammer toe","Other hammer toe (acquired)"
10643,"7355","Claw toe","Claw toe (acquired)"
10644,"7358","Acq deformity of toe NEC","Other acquired deformities of toe"
10645,"7359","Acq deformity of toe NOS","Unspecified acquired deformity of toe"
10647,"73601","Cubitus valgus","Cubitus valgus (acquired)"
10648,"73602","Cubitus varus","Cubitus varus (acquired)"
10649,"73603","Valgus deformity wrist","Valgus deformity of wrist (acquired)"
10651,"73605","Wrist drop","Wrist drop (acquired)"
10652,"73606","Claw hand","Claw hand (acquired)"
10654,"9640","Poisoning-iron/compounds","Poisoning by iron and its compounds"
10656,"9642","Poisoning-anticoagulants","Poisoning by anticoagulants"
10658,"9644","Poison-fibrinolysis agnt","Poisoning by fibrinolysis-affecting drugs"
10659,"9645","Poisoning-coagulants","Poisoning by anticoagulant antagonists and other coagulants"
10662,"9648","Poisoning-blood agt NEC","Poisoning by other specified agents affecting blood constituents"
10663,"E8403","Tk off/land-psng aircrft","Accident to powered aircraft at takeoff or landing injuring other occupant of commercial aircraft (powered) in surface to surface transport"
10667,"E8407","Tk off/land-parachutist","Accident to powered aircraft at takeoff or landing injuring parachutist (military) (other)"
10668,"E8408","Tk off/land-ground crew","Accident to powered aircraft at takeoff or landing injuring ground crew, airline employee"
10670,"E8410","Pow aircraft acc-spcrft","Accident to powered aircraft, other and unspecified, injuring occupant of spacecraft"
10673,"E8413","Power aircraft acc-psngr","Accident to powered aircraft, other and unspecified, injuring other occupant of commercial aircraft (powered) in surface to surface transport"
10674,"E8414","Aircraf acc-occ comm NEC","Accident to powered aircraft, other and unspecified, injuring occupant of commercial aircraft (powered) in surface to air transport"
10676,"E8416","Pow airc acc-unp aircr","Accident to powered aircraft, other and unspecified, injuring occupant of unpowered aircraft, except parachutist"
10677,"E8417","Aircraft acc-parachutist","Accident to powered aircraft, other and unspecified, injuring parachutist (military) (other)"
10679,"E8419","Aircrft acc NOS-pers NEC","Accident to powered aircraft, other and unspecified, injuring other person"
10680,"E8426","Unpower aircraft acc-occ","Accident to unpowered aircraft injuring occupant of unpowered aircraft, except parachutist"
10681,"E8427","Unpow aircrf acc-chutist","Accident to unpowered aircraft injuring parachutist (military) (other)"
10682,"E8428","Unpow aircrf acc-gr crew","Accident to unpowered aircraft injuring ground crew, airline employee"
10683,"E8429","Unpow aircrf acc-per NEC","Accident to unpowered aircraft injuring other person"
10685,"E8431","Fall-milit aircraft occp","Fall in, on, or from aircraft injuring occupant of military aircraft, any"
10687,"E8433","Fall-psng comm aircraft","Fall in, on, or from aircraft injuring other occupant of commercial aircraft (powered) in surface to surface transport"
10688,"E8434","Fall-occ comm aircrf NEC","Fall in, on, or from aircraft injuring occupant of commercial aircraft (powered) in surface to air transport"
10690,"E8436","Fall-occ unpower aircraf","Fall in, on, or from aircraft injuring occupant of unpowered aircraft, except parachutist"
10691,"E8437","Fall-parachutist","Fall in, on, or from aircraft injuring parachutist (military) (other)"
10693,"E8439","Aircraft fall-person NEC","Fall in, on, or from aircraft injuring other person"
10694,"E8440","Aircrft acc NEC-spcrft","Other specified air transport accidents injuring occupant of spacecraft"
10695,"E8441","Aircrft acc NEC-military","Other specified air transport accidents injuring occupant of military aircraft, any"
10696,"E8442","Aircrft acc NEC-crew","Other specified air transport accidents injuring crew of commercial aircraft (powered) in surface to surface transport"
10697,"E8443","Aircrft acc NEC-pasngr","Other specified air transport accidents injuring other occupant of commercial aircraft (powered) in surface to surface transport"
10698,"E8444","Aircrft acc NEC-comm NEC","Other specified air transport accidents injuring occupant of commercial aircraft (powered) in surface to air transport"
10699,"E8445","Aircrft acc NEC-occp NEC","Other specified air transport accidents injuring occupant of other powered aircraft"
10700,"E8446","Aircr acc NEC-unp aircr","Other specified air transport accidents injuring occupant of unpowered aircraft, except parachutist"
10701,"E8447","Aircrft acc-parachutist","Other specified air transport accidents injuring parachutist (military) (other)"
10702,"E8448","Aircrft acc NEC-grd crew","Other specified air transport accidents injuring ground crew, airline employee"
10703,"E8449","Aircrft acc NEC-pers NEC","Other specified air transport accidents injuring other person"
10704,"E8450","Spacecraft acc-occupant","Accident involving spacecraft injuring occupant of spacecraft"
10706,"E8459","Spacecraft acc-pers NEC","Accident involving spacecraft injuring other person"
10707,"E846","Indus veh acc on premise","Accidents involving powered vehicles used solely within the buildings and premises of industrial or commercial establishment"
10708,"E847","Cabl car acc not on rail","Accidents involving cable cars not running on rails"
10709,"E848","Oth vehicle acc NEC","Accidents involving other vehicles, not elsewhere classifiable"
10711,"E8491","Accident on farm","Farm accidents"
10713,"E8493","Acc on industr premises","Accidents occurring in industrial places and premises"
10714,"E8494","Accid in recreation area","Accidents occurring in place for recreation and sport"
10715,"E9051","Venomous spider bite","Venomous spiders causing poisoning and toxic reactions"
10717,"E9053","Hornet/wasp/bee sting","Sting of hornets, wasps, and bees causing poisoning and toxic reactions"
10718,"E9054","Centipede bite","Centipede and venomous millipede (tropical) bite causing poisoning and toxic reactions"
10720,"E9056","Venom sea animals/plants","Venomous marine animals and plants causing poisoning and toxic reactions"
10721,"E9057","Poisoning by other plant","Poisoning and toxic reactions caused by other plants"
10723,"E9059","Venomous bite/sting NOS","Poisoning and toxic reactions caused by unspecified animals and plants"
10724,"E9060","Dog bite","Dog bite"
10727,"E9063","Animal bite NEC","Bite of other animal except arthropod"
10729,"E9065","Animal bite NOS","Bite by unspecified animal"
10730,"E9068","Inj NEC caused by animal","Other specified injury caused by animal"
10732,"E907","Acc due to lightning","Accident due to lightning"
10733,"E9080","Accident d/t hurricane","Hurricane"
10734,"E9081","Accident d/t tornado","Tornado"
10735,"E9082","Accident d/t floods","Floods"
10737,"E9084","Accident d/t dust storm","Dust storm"
10739,"E9089","Acc d/t storm/flood NOS","Unspecified cataclysmic storms, and floods resulting from storms"
10741,"E9091","Acc d/t volcanic erupt","Volcanic eruptions"
10742,"E9092","Acc d/t avalanche","Avalanche, landslide, or mudslide"
10743,"E9093","Acc d/t dam collapse","Collapse of dam or man-made structure"
10744,"E9094","Acc d/t tidalwave NOS","Tidalwave caused by earthquake"
10746,"E9099","Acc d/t eruptions NOS","Unspecified cataclysmic earth surface movements and eruptions"
10747,"E9100","Water-skiing accident","Accidental drowning and submersion while water-skiing"
10748,"E9101","Skin/scuba diving acc","Accidental drowning and submersion while engaged in other sport or recreational activity with diving equipment"
10749,"E9102","Swimming accident NOS","Accidental drowning and submersion while engaged in other sport or recreational activity without diving equipment"
10750,"E9103","Swimming/diving acc NEC","Accidental drowning and submersion while swimming or diving for purposes other than recreation or sport"
10751,"E9104","Drowning in bathtub","Accidental drowning and submersion in bathtub"
10752,"E9108","Accidental drowning NEC","Other accidental drowning or submersion"
10753,"E9109","Accidental drowning NOS","Unspecified accidental drowning or submersion"
10754,"E911","Resp obstr-food inhal","Inhalation and ingestion of food causing obstruction of respiratory tract or suffocation"
10755,"E912","Resp obstr-inhal obj NEC","Inhalation and ingestion of other object causing obstruction of respiratory tract or suffocation"
10758,"E9132","Suffocation-lack of air","Accidental mechanical suffocation due to lack of air (in closed place)"
10759,"E9133","Cave-in NOS","Accidental mechanical suffocation by falling earth or other substance"
10760,"E9138","Suffocation NEC","Accidental mechanical suffocation by other specified means"
10763,"E915","FB entering oth orifice","Foreign body accidentally entering other orifice"
10765,"E9170","Sports acc w/o sub fall","Striking against or struck accidentally by objects or persons in sports"
10766,"E9171","Crowd w/o sub fall","Striking against or struck accidentally by a crowd, by collective fear or panic"
10767,"E9172","Run water w/o sub fall","Striking against or struck accidentally in running water"
10768,"E9173","Furnit w/o sub fall","Striking against or struck accidentally by furniture without subsequent fall"
10769,"E9174","Stat ob w/o sub fall NEC","Striking against or struck accidentally by other stationary object without subsequent fall"
10770,"E9175","Sports acc w sub fall","Striking against or struck accidentally by object in sports with subsequent fall"
10771,"E9176","Crowd accidnt w sub fall","Striking against or struck accidentally caused by a crowd, by collective fear or panic with subsequent fall"
10773,"E9178","Stat obj w sub fall NEC","Striking against or struck accidentally by other stationary object with subsequent fall"
10774,"E9179","Obj w-w/o sub fall NEC","Other accident caused by striking against or being struck accidentally by objects or persons"
10775,"E918","Caught between objects","Caught accidentally in or between objects"
10776,"E9190","Machine accid-agricult","Accidents caused by agricultural machines"
10777,"E9191","Machine accid-mining","Accidents caused by mining and earth-drilling machinery"
10778,"E9192","Lifting machine accident","Accidents caused by lifting machines and appliances"
10779,"V6120","Cnsl prnt-chld prob NOS","Counseling for parent-child problem, unspecified"
10780,"V6121","Cnsl victim child abuse","Counseling for victim of child abuse"
10781,"V6122","Cnsl perp parent chld ab","Counseling for perpetrator of spousal and partner abuse"
10782,"V6123","Cnsl prnt-biol chld prob","Counseling for parent-biological child problem"
10783,"V6124","Cnsl prnt-adpt chld prob","Counseling for parent-adopted child problem"
10784,"V6125","Cnsl prnt-fstr chld prob","Counseling for parent (guardian)-foster child problem"
10785,"V6129","Oth parent-child problem","Other parent-child problems"
10786,"V613","Problem w aged parent","Problems with aged parents or in-laws"
10787,"V6141","Alcoholism in family","Alcoholism in family"
10789,"V6149","Family health probl NEC","Other health problems within the family"
10792,"V617","Unwanted pregnancy NEC","Other unwanted pregnancy"
10793,"V618","Family circumstances NEC","Other specified family circumstances"
10794,"V619","Family circumstance NOS","Unspecified family circumstance"
10795,"V620","Unemployment","Unemployment"
10796,"V621","Adverse eff-work environ","Adverse effects of work environment"
10798,"E8040","Fall on/from train-empl","Fall in, on, or from railway train injuring railway employee"
10800,"E8042","Fall from train-pedest","Fall in, on, or from railway train injuring pedestrian"
10802,"E8048","Fall from train-pers NEC","Fall in, on, or from railway train injuring other specified person"
10803,"E8049","Fall from train-pers NOS","Fall in, on, or from railway train injuring unspecified person"
10805,"E8051","Hit by train-passenger","Passenger on railway hit by rolling stock"
10806,"E8052","Hit by train-pedestrian","Pedestrian hit by rolling stock"
10808,"E8058","Hit by train-person NEC","Other specified person hit by rolling stock"
10811,"E8061","RR acc NEC-passenger","Other specified railway accident injuring passenger on railway"
10812,"E8062","RR acc NEC-pedestrian","Other specified railway accident injuring pedestrian"
10813,"E8063","RR acc NEC-ped cyclist","Other specified railway accident injuring pedal cyclist"
10814,"E8068","RR acc NEC-person NEC","Other specified railway accident injuring other specified person"
10815,"E8069","RR acc NEC-person NOS","Other specified railway accident injuring unspecified person"
10817,"E8071","RR acc NOS-passenger","Railway accident of unspecified nature injuring passenger on railway"
10818,"E8072","RR acc NOS-pedestrian","Railway accident of unspecified nature injuring pedestrian"
10819,"E8073","RR acc NOS-ped cyclist","Railway accident of unspecified nature injuring pedal cyclist"
10820,"E8078","RR acc NOS-person NEC","Railway accident of unspecified nature injuring other specified person"
10821,"E8079","RR acc NOS-person NOS","Railway accident of unspecified nature injuring unspecified person"
10822,"E8100","Mv-train coll-driver","Motor vehicle traffic accident involving collision with train injuring driver of motor vehicle other than motorcycle"
10823,"E8101","Mv-train coll-pasngr","Motor vehicle traffic accident involving collision with train injuring passenger in motor vehicle other than motorcycle"
10824,"E8102","Mv-train coll-motorcycl","Motor vehicle traffic accident involving collision with train injuring motorcyclist"
10825,"E8103","Mv-train coll-mcycl psgr","Motor vehicle traffic accident involving collision with train injuring passenger on motorcycle"
10826,"E8104","Mv-train coll-st car","Motor vehicle traffic accident involving collision with train injuring occupant of streetcar"
10828,"E8106","Mv-train coll-ped cycl","Motor vehicle traffic accident involving collision with train injuring pedal cyclist"
10829,"E8107","Mv-train coll-pedest","Motor vehicle traffic accident involving collision with train injuring pedestrian"
10830,"E8108","Mv-train coll-pers NEC","Motor vehicle traffic accident involving collision with train injuring other specified person"
10833,"E8111","Reentrant mv coll-pasngr","Motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring passenger in motor vehicle other than motorcycle"
10835,"E8113","Reentrant coll-mcyc psgr","Motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring passenger on motorcycle"
10836,"E8114","Reentrant coll-st car","Motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring occupant of streetcar"
10837,"E8115","Reentrant coll-anim rid","Motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring rider of animal; occupant of animal-drawn vehicle"
10838,"E8116","Reentrant coll-ped cycl","Motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring pedal cyclist"
10839,"E9511","Poison-gas in container","Suicide and self-inflicted poisoning by liquefied petroleum gas distributed in mobile containers"
10840,"E9518","Poison-utility gas NEC","Suicide and self-inflicted poisoning by other utility gas"
10841,"E9520","Poison-exhaust gas","Suicide and self-inflicted poisoning by motor vehicle exhaust gas"
10842,"E9521","Poison-co NEC","Suicide and self-inflicted poisoning by other carbon monoxide"
10843,"E9528","Poison-gas/vapor NEC","Suicide and self-inflicted poisoning by other specified gases and vapors"
10845,"E9530","Injury-hanging","Suicide and self-inflicted injury by hanging"
10846,"E9531","Injury-suff w plas bag","Suicide and self-inflicted injury by suffocation by plastic bag"
10848,"E9539","Injury-strang/suff NOS","Suicide and self-inflicted injury by unspecified means"
10849,"E954","Injury-submersion","Suicide and self-inflicted injury by submersion [drowning]"
10850,"E9550","Injury-handgun","Suicide and self-inflicted injury by handgun"
10852,"E9552","Injury-hunting rifle","Suicide and self-inflicted injury by hunting rifle"
10854,"E9554","Injury-firearm NEC","Suicide and self-inflicted injury by other and unspecified firearm"
10855,"E9555","Injury-explosives","Suicide and self-inflicted injury by explosives"
10859,"E956","Injury-cut instrument","Suicide and self-inflicted injury by cutting and piercing instrument"
10861,"E9571","Injury-jump fm struc NEC","Suicide and self-inflicted injuries by jumping from other man-made structures"
10862,"E9572","Injury-jump fm natur sit","Suicide and self-inflicted injuries by jumping from natural sites"
10863,"73609","Forearm deformity NEC","Other acquired deformities of forearm, excluding fingers"
10865,"73620","Acq finger deformity NOS","Unspecified deformity of finger"
10866,"73621","Boutonniere deformity","Boutonniere deformity"
